author,views,date,order
Alex Haley,761.0,7/1/2015,1
Alex Haley,806.0,8/1/2015,2
Alex Haley,724.1,9/1/2015,3
Alex Haley,1141.5,10/1/2015,4
Alex Haley,642.2,11/1/2015,5
Alex Haley,629.1,12/1/2015,6
Alex Haley,830.5,1/1/2016,7
Alex Haley,1561.4,2/1/2016,8
Alex Haley,878.7,3/1/2016,9
Alex Haley,893.4,4/1/2016,10
Alex Haley,2921.7,5/1/2016,11
Alex Haley,7801.9,6/1/2016,12
Alex Haley,1314.8,7/1/2016,13
Alex Haley,1016.9,8/1/2016,14
Alex Haley,984.2,9/1/2016,15
Alex Haley,735.7,10/1/2016,16
Alex Haley,938.7,11/1/2016,17
Alex Haley,740.1,12/1/2016,18
Alex Haley,955.2,1/1/2017,19
Alex Haley,3160.8,2/1/2017,20
Alex Haley,1713.9,3/1/2017,21
Alex Haley,742.0,4/1/2017,22
Alex Haley,714.9,5/1/2017,23
Alex Haley,534.2,6/1/2017,24
Alex Haley,582.2,7/1/2017,25
Alex Haley,661.9,8/1/2017,26
Alex Haley,908.4,9/1/2017,27
Alex Haley,674.9,10/1/2017,28
Alex Haley,647.4,11/1/2017,29
Alex Haley,555.4,12/1/2017,30
Alex Haley,686.1,1/1/2018,31
Alex Haley,2122.0,2/1/2018,32
Alex Haley,759.4,3/1/2018,33
Alex Haley,745.7,4/1/2018,34
Alex Haley,579.6,5/1/2018,35
Alex Haley,516.0,6/1/2018,36
Alex Haley,563.7,7/1/2018,37
Alex Haley,555.5,8/1/2018,38
Alex Haley,511.1,9/1/2018,39
Alex Haley,492.5,10/1/2018,40
Alex Haley,540.7,11/1/2018,41
Alex Haley,630.4,12/1/2018,42
Alex Haley,613.2,1/1/2019,43
Alex Haley,1887.3,2/1/2019,44
Alex Haley,679.8,3/1/2019,45
Alex Haley,831.8,4/1/2019,46
Alex Haley,571.7,5/1/2019,47
Alex Haley,510.0,6/1/2019,48
Alex Haley,519.5,7/1/2019,49
Alex Haley,677.3,8/1/2019,50
Alex Haley,479.0,9/1/2019,51
Alex Haley,476.0,10/1/2019,52
Alex Haley,713.1,11/1/2019,53
Alex Haley,539.8,12/1/2019,54
Alex Haley,589.2,1/1/2020,55
Alex Haley,1700.4,2/1/2020,56
Alex Haley,601.4,3/1/2020,57
Alex Haley,675.0,4/1/2020,58
Alex Haley,679.0,5/1/2020,59
Alex Haley,1390.4,6/1/2020,60
Alex Haley,1000.4,7/1/2020,61
Alex Haley,736.6,8/1/2020,62
Alex Haley,567.3,9/1/2020,63
Alex Haley,526.4,10/1/2020,64
Alex Haley,576.6,11/1/2020,65
Alex Haley,595.0,12/1/2020,66
Alex Haley,950.7,1/1/2021,67
Alex Haley,1826.8,2/1/2021,68
Alex Haley,913.6,3/1/2021,69
Alex Haley,687.5,4/1/2021,70
Alex Haley,612.0,5/1/2021,71
Alex Haley,541.0,6/1/2021,72
Alex Haley,534.0,7/1/2021,73
Alex Haley,735.3,8/1/2021,74
Alex Haley,507.8,9/1/2021,75
Alex Haley,498.5,10/1/2021,76
Alex Haley,467.9,11/1/2021,77
Alex Haley,568.2,12/1/2021,78
Alex Haley,653.2,1/1/2022,79
Alex Haley,1089.8,2/1/2022,80
Alex Haley,671.0,3/1/2022,81
Alice Walker,892.8,7/1/2015,1
Alice Walker,929.6,8/1/2015,2
Alice Walker,1160.2,9/1/2015,3
Alice Walker,1185.1,10/1/2015,4
Alice Walker,1300.4,11/1/2015,5
Alice Walker,1192.8,12/1/2015,6
Alice Walker,1326.4,1/1/2016,7
Alice Walker,2023.3,2/1/2016,8
Alice Walker,1444.5,3/1/2016,9
Alice Walker,1406.4,4/1/2016,10
Alice Walker,1237.5,5/1/2016,11
Alice Walker,1217.5,6/1/2016,12
Alice Walker,983.2,7/1/2016,13
Alice Walker,945.8,8/1/2016,14
Alice Walker,1274.0,9/1/2016,15
Alice Walker,1204.9,10/1/2016,16
Alice Walker,1225.1,11/1/2016,17
Alice Walker,1097.3,12/1/2016,18
Alice Walker,1309.6,1/1/2017,19
Alice Walker,1917.3,2/1/2017,20
Alice Walker,1524.7,3/1/2017,21
Alice Walker,1248.6,4/1/2017,22
Alice Walker,1153.0,5/1/2017,23
Alice Walker,967.4,6/1/2017,24
Alice Walker,902.9,7/1/2017,25
Alice Walker,966.3,8/1/2017,26
Alice Walker,1089.3,9/1/2017,27
Alice Walker,1285.0,10/1/2017,28
Alice Walker,1260.3,11/1/2017,29
Alice Walker,1220.4,12/1/2017,30
Alice Walker,1508.5,1/1/2018,31
Alice Walker,1843.7,2/1/2018,32
Alice Walker,1496.0,3/1/2018,33
Alice Walker,1512.1,4/1/2018,34
Alice Walker,1350.9,5/1/2018,35
Alice Walker,1207.2,6/1/2018,36
Alice Walker,1089.0,7/1/2018,37
Alice Walker,1294.3,8/1/2018,38
Alice Walker,1473.3,9/1/2018,39
Alice Walker,2026.0,10/1/2018,40
Alice Walker,1560.5,11/1/2018,41
Alice Walker,2292.8,12/1/2018,42
Alice Walker,1429.1,1/1/2019,43
Alice Walker,1781.8,2/1/2019,44
Alice Walker,1397.3,3/1/2019,45
Alice Walker,1218.9,4/1/2019,46
Alice Walker,1126.4,5/1/2019,47
Alice Walker,1026.3,6/1/2019,48
Alice Walker,1113.8,7/1/2019,49
Alice Walker,1623.5,8/1/2019,50
Alice Walker,1241.1,9/1/2019,51
Alice Walker,1211.5,10/1/2019,52
Alice Walker,1223.3,11/1/2019,53
Alice Walker,1067.2,12/1/2019,54
Alice Walker,1254.7,1/1/2020,55
Alice Walker,1686.9,2/1/2020,56
Alice Walker,1336.6,3/1/2020,57
Alice Walker,1544.6,4/1/2020,58
Alice Walker,1516.8,5/1/2020,59
Alice Walker,2449.2,6/1/2020,60
Alice Walker,2414.8,7/1/2020,61
Alice Walker,1471.5,8/1/2020,62
Alice Walker,1603.4,9/1/2020,63
Alice Walker,1436.3,10/1/2020,64
Alice Walker,1654.1,11/1/2020,65
Alice Walker,1213.4,12/1/2020,66
Alice Walker,2080.1,1/1/2021,67
Alice Walker,2213.0,2/1/2021,68
Alice Walker,1842.0,3/1/2021,69
Alice Walker,1557.8,4/1/2021,70
Alice Walker,1378.0,5/1/2021,71
Alice Walker,1218.8,6/1/2021,72
Alice Walker,1280.2,7/1/2021,73
Alice Walker,1195.2,8/1/2021,74
Alice Walker,1198.1,9/1/2021,75
Alice Walker,1261.9,10/1/2021,76
Alice Walker,1139.3,11/1/2021,77
Alice Walker,1119.3,12/1/2021,78
Alice Walker,1219.2,1/1/2022,79
Alice Walker,1947.7,2/1/2022,80
Alice Walker,1513.0,3/1/2022,81
Ann Petry,23.5,7/1/2015,1
Ann Petry,20.2,8/1/2015,2
Ann Petry,26.9,9/1/2015,3
Ann Petry,34.2,10/1/2015,4
Ann Petry,31.0,11/1/2015,5
Ann Petry,26.8,12/1/2015,6
Ann Petry,33.5,1/1/2016,7
Ann Petry,44.0,2/1/2016,8
Ann Petry,36.9,3/1/2016,9
Ann Petry,35.6,4/1/2016,10
Ann Petry,23.9,5/1/2016,11
Ann Petry,17.4,6/1/2016,12
Ann Petry,18.6,7/1/2016,13
Ann Petry,20.2,8/1/2016,14
Ann Petry,27.7,9/1/2016,15
Ann Petry,34.8,10/1/2016,16
Ann Petry,33.7,11/1/2016,17
Ann Petry,28.8,12/1/2016,18
Ann Petry,32.3,1/1/2017,19
Ann Petry,50.2,2/1/2017,20
Ann Petry,36.5,3/1/2017,21
Ann Petry,32.4,4/1/2017,22
Ann Petry,24.9,5/1/2017,23
Ann Petry,19.3,6/1/2017,24
Ann Petry,19.2,7/1/2017,25
Ann Petry,19.2,8/1/2017,26
Ann Petry,26.0,9/1/2017,27
Ann Petry,39.5,10/1/2017,28
Ann Petry,30.3,11/1/2017,29
Ann Petry,25.0,12/1/2017,30
Ann Petry,30.6,1/1/2018,31
Ann Petry,40.6,2/1/2018,32
Ann Petry,34.8,3/1/2018,33
Ann Petry,36.4,4/1/2018,34
Ann Petry,33.8,5/1/2018,35
Ann Petry,21.0,6/1/2018,36
Ann Petry,27.0,7/1/2018,37
Ann Petry,23.0,8/1/2018,38
Ann Petry,27.3,9/1/2018,39
Ann Petry,40.3,10/1/2018,40
Ann Petry,81.1,11/1/2018,41
Ann Petry,30.6,12/1/2018,42
Ann Petry,34.3,1/1/2019,43
Ann Petry,57.4,2/1/2019,44
Ann Petry,38.6,3/1/2019,45
Ann Petry,50.1,4/1/2019,46
Ann Petry,34.1,5/1/2019,47
Ann Petry,22.7,6/1/2019,48
Ann Petry,25.5,7/1/2019,49
Ann Petry,23.6,8/1/2019,50
Ann Petry,28.7,9/1/2019,51
Ann Petry,43.0,10/1/2019,52
Ann Petry,40.9,11/1/2019,53
Ann Petry,41.7,12/1/2019,54
Ann Petry,47.6,1/1/2020,55
Ann Petry,74.6,2/1/2020,56
Ann Petry,43.6,3/1/2020,57
Ann Petry,44.2,4/1/2020,58
Ann Petry,96.2,5/1/2020,59
Ann Petry,76.7,6/1/2020,60
Ann Petry,59.1,7/1/2020,61
Ann Petry,87.8,8/1/2020,62
Ann Petry,62.9,9/1/2020,63
Ann Petry,56.8,10/1/2020,64
Ann Petry,43.9,11/1/2020,65
Ann Petry,31.5,12/1/2020,66
Ann Petry,43.7,1/1/2021,67
Ann Petry,64.6,2/1/2021,68
Ann Petry,62.5,3/1/2021,69
Ann Petry,44.4,4/1/2021,70
Ann Petry,38.6,5/1/2021,71
Ann Petry,33.2,6/1/2021,72
Ann Petry,34.4,7/1/2021,73
Ann Petry,37.3,8/1/2021,74
Ann Petry,34.0,9/1/2021,75
Ann Petry,44.8,10/1/2021,76
Ann Petry,32.4,11/1/2021,77
Ann Petry,24.8,12/1/2021,78
Ann Petry,32.9,1/1/2022,79
Ann Petry,49.4,2/1/2022,80
Ann Petry,37.0,3/1/2022,81
Barbara Neely,7.9,7/1/2015,1
Barbara Neely,6.6,8/1/2015,2
Barbara Neely,7.8,9/1/2015,3
Barbara Neely,6.7,10/1/2015,4
Barbara Neely,7.6,11/1/2015,5
Barbara Neely,7.2,12/1/2015,6
Barbara Neely,6.6,1/1/2016,7
Barbara Neely,14.8,2/1/2016,8
Barbara Neely,9.9,3/1/2016,9
Barbara Neely,6.7,4/1/2016,10
Barbara Neely,7.5,5/1/2016,11
Barbara Neely,10.6,6/1/2016,12
Barbara Neely,6.8,7/1/2016,13
Barbara Neely,8.3,8/1/2016,14
Barbara Neely,7.9,9/1/2016,15
Barbara Neely,8.2,10/1/2016,16
Barbara Neely,6.5,11/1/2016,17
Barbara Neely,6.3,12/1/2016,18
Barbara Neely,7.1,1/1/2017,19
Barbara Neely,8.3,2/1/2017,20
Barbara Neely,7.6,3/1/2017,21
Barbara Neely,8.2,4/1/2017,22
Barbara Neely,7.1,5/1/2017,23
Barbara Neely,6.1,6/1/2017,24
Barbara Neely,6.5,7/1/2017,25
Barbara Neely,7.1,8/1/2017,26
Barbara Neely,8.3,9/1/2017,27
Barbara Neely,9.0,10/1/2017,28
Barbara Neely,10.8,11/1/2017,29
Barbara Neely,6.9,12/1/2017,30
Barbara Neely,8.1,1/1/2018,31
Barbara Neely,8.1,2/1/2018,32
Barbara Neely,7.8,3/1/2018,33
Barbara Neely,8.2,4/1/2018,34
Barbara Neely,6.7,5/1/2018,35
Barbara Neely,4.8,6/1/2018,36
Barbara Neely,6.5,7/1/2018,37
Barbara Neely,6.0,8/1/2018,38
Barbara Neely,7.3,9/1/2018,39
Barbara Neely,7.1,10/1/2018,40
Barbara Neely,7.2,11/1/2018,41
Barbara Neely,6.1,12/1/2018,42
Barbara Neely,6.1,1/1/2019,43
Barbara Neely,10.6,2/1/2019,44
Barbara Neely,5.9,3/1/2019,45
Barbara Neely,7.2,4/1/2019,46
Barbara Neely,10.8,5/1/2019,47
Barbara Neely,6.8,6/1/2019,48
Barbara Neely,6.7,7/1/2019,49
Barbara Neely,6.6,8/1/2019,50
Barbara Neely,5.8,9/1/2019,51
Barbara Neely,6.5,10/1/2019,52
Barbara Neely,8.3,11/1/2019,53
Barbara Neely,11.9,12/1/2019,54
Barbara Neely,10.0,1/1/2020,55
Barbara Neely,10.1,2/1/2020,56
Barbara Neely,215.9,3/1/2020,57
Barbara Neely,34.7,4/1/2020,58
Barbara Neely,22.7,5/1/2020,59
Barbara Neely,34.1,6/1/2020,60
Barbara Neely,28.5,7/1/2020,61
Barbara Neely,26.0,8/1/2020,62
Barbara Neely,26.6,9/1/2020,63
Barbara Neely,20.5,10/1/2020,64
Barbara Neely,20.5,11/1/2020,65
Barbara Neely,18.3,12/1/2020,66
Barbara Neely,18.8,1/1/2021,67
Barbara Neely,23.7,2/1/2021,68
Barbara Neely,25.7,3/1/2021,69
Barbara Neely,19.9,4/1/2021,70
Barbara Neely,14.5,5/1/2021,71
Barbara Neely,17.1,6/1/2021,72
Barbara Neely,18.0,7/1/2021,73
Barbara Neely,21.9,8/1/2021,74
Barbara Neely,17.6,9/1/2021,75
Barbara Neely,14.8,10/1/2021,76
Barbara Neely,9.6,11/1/2021,77
Barbara Neely,8.9,12/1/2021,78
Barbara Neely,12.2,1/1/2022,79
Barbara Neely,13.8,2/1/2022,80
Barbara Neely,13.0,3/1/2022,81
Charles Chesnutt,5.4,7/1/2015,1
Charles Chesnutt,5.8,8/1/2015,2
Charles Chesnutt,7.7,9/1/2015,3
Charles Chesnutt,6.1,10/1/2015,4
Charles Chesnutt,6.4,11/1/2015,5
Charles Chesnutt,5.3,12/1/2015,6
Charles Chesnutt,5.6,1/1/2016,7
Charles Chesnutt,7.9,2/1/2016,8
Charles Chesnutt,6.3,3/1/2016,9
Charles Chesnutt,5.3,4/1/2016,10
Charles Chesnutt,5.6,5/1/2016,11
Charles Chesnutt,4.9,6/1/2016,12
Charles Chesnutt,4.0,7/1/2016,13
Charles Chesnutt,5.4,8/1/2016,14
Charles Chesnutt,5.8,9/1/2016,15
Charles Chesnutt,5.4,10/1/2016,16
Charles Chesnutt,8.5,11/1/2016,17
Charles Chesnutt,5.8,12/1/2016,18
Charles Chesnutt,6.8,1/1/2017,19
Charles Chesnutt,5.9,2/1/2017,20
Charles Chesnutt,4.7,3/1/2017,21
Charles Chesnutt,5.9,4/1/2017,22
Charles Chesnutt,5.4,5/1/2017,23
Charles Chesnutt,4.3,6/1/2017,24
Charles Chesnutt,3.4,7/1/2017,25
Charles Chesnutt,3.6,8/1/2017,26
Charles Chesnutt,3.2,9/1/2017,27
Charles Chesnutt,4.2,10/1/2017,28
Charles Chesnutt,4.6,11/1/2017,29
Charles Chesnutt,7.7,12/1/2017,30
Charles Chesnutt,6.6,1/1/2018,31
Charles Chesnutt,4.8,2/1/2018,32
Charles Chesnutt,4.5,3/1/2018,33
Charles Chesnutt,4.1,4/1/2018,34
Charles Chesnutt,3.3,5/1/2018,35
Charles Chesnutt,4.2,6/1/2018,36
Charles Chesnutt,3.7,7/1/2018,37
Charles Chesnutt,3.4,8/1/2018,38
Charles Chesnutt,3.4,9/1/2018,39
Charles Chesnutt,4.1,10/1/2018,40
Charles Chesnutt,4.6,11/1/2018,41
Charles Chesnutt,3.5,12/1/2018,42
Charles Chesnutt,4.1,1/1/2019,43
Charles Chesnutt,5.0,2/1/2019,44
Charles Chesnutt,4.3,3/1/2019,45
Charles Chesnutt,4.7,4/1/2019,46
Charles Chesnutt,3.9,5/1/2019,47
Charles Chesnutt,3.1,6/1/2019,48
Charles Chesnutt,3.9,7/1/2019,49
Charles Chesnutt,3.8,8/1/2019,50
Charles Chesnutt,4.9,9/1/2019,51
Charles Chesnutt,5.1,10/1/2019,52
Charles Chesnutt,5.4,11/1/2019,53
Charles Chesnutt,5.1,12/1/2019,54
Charles Chesnutt,5.3,1/1/2020,55
Charles Chesnutt,4.6,2/1/2020,56
Charles Chesnutt,4.3,3/1/2020,57
Charles Chesnutt,4.4,4/1/2020,58
Charles Chesnutt,3.0,5/1/2020,59
Charles Chesnutt,4.9,6/1/2020,60
Charles Chesnutt,3.2,7/1/2020,61
Charles Chesnutt,2.6,8/1/2020,62
Charles Chesnutt,2.7,9/1/2020,63
Charles Chesnutt,2.5,10/1/2020,64
Charles Chesnutt,2.1,11/1/2020,65
Charles Chesnutt,2.4,12/1/2020,66
Charles Chesnutt,2.4,1/1/2021,67
Charles Chesnutt,3.8,2/1/2021,68
Charles Chesnutt,3.2,3/1/2021,69
Charles Chesnutt,2.2,4/1/2021,70
Charles Chesnutt,2.7,5/1/2021,71
Charles Chesnutt,2.5,6/1/2021,72
Charles Chesnutt,1.7,7/1/2021,73
Charles Chesnutt,1.9,8/1/2021,74
Charles Chesnutt,2.3,9/1/2021,75
Charles Chesnutt,2.2,10/1/2021,76
Charles Chesnutt,2.8,11/1/2021,77
Charles Chesnutt,2.2,12/1/2021,78
Charles Chesnutt,2.4,1/1/2022,79
Charles Chesnutt,3.0,2/1/2022,80
Charles Chesnutt,6.0,3/1/2022,81
Charles R. Johnson,35.7,7/1/2015,1
Charles R. Johnson,25.1,8/1/2015,2
Charles R. Johnson,28.0,9/1/2015,3
Charles R. Johnson,28.6,10/1/2015,4
Charles R. Johnson,32.2,11/1/2015,5
Charles R. Johnson,26.2,12/1/2015,6
Charles R. Johnson,29.8,1/1/2016,7
Charles R. Johnson,31.7,2/1/2016,8
Charles R. Johnson,31.3,3/1/2016,9
Charles R. Johnson,35.3,4/1/2016,10
Charles R. Johnson,34.2,5/1/2016,11
Charles R. Johnson,26.3,6/1/2016,12
Charles R. Johnson,24.3,7/1/2016,13
Charles R. Johnson,34.2,8/1/2016,14
Charles R. Johnson,35.2,9/1/2016,15
Charles R. Johnson,35.8,10/1/2016,16
Charles R. Johnson,36.4,11/1/2016,17
Charles R. Johnson,126.0,12/1/2016,18
Charles R. Johnson,45.1,1/1/2017,19
Charles R. Johnson,38.9,2/1/2017,20
Charles R. Johnson,37.4,3/1/2017,21
Charles R. Johnson,46.5,4/1/2017,22
Charles R. Johnson,32.6,5/1/2017,23
Charles R. Johnson,24.8,6/1/2017,24
Charles R. Johnson,24.8,7/1/2017,25
Charles R. Johnson,23.7,8/1/2017,26
Charles R. Johnson,27.3,9/1/2017,27
Charles R. Johnson,25.9,10/1/2017,28
Charles R. Johnson,29.7,11/1/2017,29
Charles R. Johnson,28.1,12/1/2017,30
Charles R. Johnson,35.4,1/1/2018,31
Charles R. Johnson,39.3,2/1/2018,32
Charles R. Johnson,40.8,3/1/2018,33
Charles R. Johnson,37.0,4/1/2018,34
Charles R. Johnson,30.1,5/1/2018,35
Charles R. Johnson,28.3,6/1/2018,36
Charles R. Johnson,30.8,7/1/2018,37
Charles R. Johnson,26.1,8/1/2018,38
Charles R. Johnson,26.3,9/1/2018,39
Charles R. Johnson,34.6,10/1/2018,40
Charles R. Johnson,26.2,11/1/2018,41
Charles R. Johnson,24.3,12/1/2018,42
Charles R. Johnson,26.0,1/1/2019,43
Charles R. Johnson,28.6,2/1/2019,44
Charles R. Johnson,26.2,3/1/2019,45
Charles R. Johnson,30.0,4/1/2019,46
Charles R. Johnson,27.1,5/1/2019,47
Charles R. Johnson,20.5,6/1/2019,48
Charles R. Johnson,24.6,7/1/2019,49
Charles R. Johnson,26.2,8/1/2019,50
Charles R. Johnson,33.8,9/1/2019,51
Charles R. Johnson,37.5,10/1/2019,52
Charles R. Johnson,29.4,11/1/2019,53
Charles R. Johnson,28.0,12/1/2019,54
Charles R. Johnson,33.0,1/1/2020,55
Charles R. Johnson,34.7,2/1/2020,56
Charles R. Johnson,22.7,3/1/2020,57
Charles R. Johnson,31.9,4/1/2020,58
Charles R. Johnson,27.5,5/1/2020,59
Charles R. Johnson,43.2,6/1/2020,60
Charles R. Johnson,42.5,7/1/2020,61
Charles R. Johnson,33.8,8/1/2020,62
Charles R. Johnson,37.0,9/1/2020,63
Charles R. Johnson,40.5,10/1/2020,64
Charles R. Johnson,31.4,11/1/2020,65
Charles R. Johnson,32.6,12/1/2020,66
Charles R. Johnson,38.6,1/1/2021,67
Charles R. Johnson,43.2,2/1/2021,68
Charles R. Johnson,39.4,3/1/2021,69
Charles R. Johnson,30.6,4/1/2021,70
Charles R. Johnson,31.0,5/1/2021,71
Charles R. Johnson,33.4,6/1/2021,72
Charles R. Johnson,38.5,7/1/2021,73
Charles R. Johnson,27.4,8/1/2021,74
Charles R. Johnson,29.2,9/1/2021,75
Charles R. Johnson,28.4,10/1/2021,76
Charles R. Johnson,39.6,11/1/2021,77
Charles R. Johnson,28.6,12/1/2021,78
Charles R. Johnson,31.7,1/1/2022,79
Charles R. Johnson,56.6,2/1/2022,80
Charles R. Johnson,42.0,3/1/2022,81
Chester Himes,92.8,7/1/2015,1
Chester Himes,85.9,8/1/2015,2
Chester Himes,92.9,9/1/2015,3
Chester Himes,112.8,10/1/2015,4
Chester Himes,108.5,11/1/2015,5
Chester Himes,100.4,12/1/2015,6
Chester Himes,104.9,1/1/2016,7
Chester Himes,118.8,2/1/2016,8
Chester Himes,89.1,3/1/2016,9
Chester Himes,80.9,4/1/2016,10
Chester Himes,79.4,5/1/2016,11
Chester Himes,77.5,6/1/2016,12
Chester Himes,87.8,7/1/2016,13
Chester Himes,96.4,8/1/2016,14
Chester Himes,90.5,9/1/2016,15
Chester Himes,316.2,10/1/2016,16
Chester Himes,138.2,11/1/2016,17
Chester Himes,116.3,12/1/2016,18
Chester Himes,114.6,1/1/2017,19
Chester Himes,122.9,2/1/2017,20
Chester Himes,108.5,3/1/2017,21
Chester Himes,107.8,4/1/2017,22
Chester Himes,79.5,5/1/2017,23
Chester Himes,84.3,6/1/2017,24
Chester Himes,241.2,7/1/2017,25
Chester Himes,146.8,8/1/2017,26
Chester Himes,126.6,9/1/2017,27
Chester Himes,108.4,10/1/2017,28
Chester Himes,92.9,11/1/2017,29
Chester Himes,82.8,12/1/2017,30
Chester Himes,132.5,1/1/2018,31
Chester Himes,117.5,2/1/2018,32
Chester Himes,96.7,3/1/2018,33
Chester Himes,115.8,4/1/2018,34
Chester Himes,96.3,5/1/2018,35
Chester Himes,94.2,6/1/2018,36
Chester Himes,104.1,7/1/2018,37
Chester Himes,89.2,8/1/2018,38
Chester Himes,93.3,9/1/2018,39
Chester Himes,88.9,10/1/2018,40
Chester Himes,82.7,11/1/2018,41
Chester Himes,78.9,12/1/2018,42
Chester Himes,112.6,1/1/2019,43
Chester Himes,124.3,2/1/2019,44
Chester Himes,87.9,3/1/2019,45
Chester Himes,85.9,4/1/2019,46
Chester Himes,88.8,5/1/2019,47
Chester Himes,79.7,6/1/2019,48
Chester Himes,86.8,7/1/2019,49
Chester Himes,85.2,8/1/2019,50
Chester Himes,78.0,9/1/2019,51
Chester Himes,86.8,10/1/2019,52
Chester Himes,81.2,11/1/2019,53
Chester Himes,74.1,12/1/2019,54
Chester Himes,80.1,1/1/2020,55
Chester Himes,92.5,2/1/2020,56
Chester Himes,79.4,3/1/2020,57
Chester Himes,103.2,4/1/2020,58
Chester Himes,92.7,5/1/2020,59
Chester Himes,154.4,6/1/2020,60
Chester Himes,121.8,7/1/2020,61
Chester Himes,106.3,8/1/2020,62
Chester Himes,94.3,9/1/2020,63
Chester Himes,100.8,10/1/2020,64
Chester Himes,101.7,11/1/2020,65
Chester Himes,194.6,12/1/2020,66
Chester Himes,109.0,1/1/2021,67
Chester Himes,160.5,2/1/2021,68
Chester Himes,151.3,3/1/2021,69
Chester Himes,171.9,4/1/2021,70
Chester Himes,124.0,5/1/2021,71
Chester Himes,102.2,6/1/2021,72
Chester Himes,128.6,7/1/2021,73
Chester Himes,96.8,8/1/2021,74
Chester Himes,118.5,9/1/2021,75
Chester Himes,104.3,10/1/2021,76
Chester Himes,89.4,11/1/2021,77
Chester Himes,89.5,12/1/2021,78
Chester Himes,94.1,1/1/2022,79
Chester Himes,121.6,2/1/2022,80
Chester Himes,117.0,3/1/2022,81
Claude McKay,110.4,7/1/2015,1
Claude McKay,99.7,8/1/2015,2
Claude McKay,169.0,9/1/2015,3
Claude McKay,233.3,10/1/2015,4
Claude McKay,232.6,11/1/2015,5
Claude McKay,186.1,12/1/2015,6
Claude McKay,240.3,1/1/2016,7
Claude McKay,390.0,2/1/2016,8
Claude McKay,291.8,3/1/2016,9
Claude McKay,245.5,4/1/2016,10
Claude McKay,202.4,5/1/2016,11
Claude McKay,119.0,6/1/2016,12
Claude McKay,98.3,7/1/2016,13
Claude McKay,113.7,8/1/2016,14
Claude McKay,173.8,9/1/2016,15
Claude McKay,233.0,10/1/2016,16
Claude McKay,238.7,11/1/2016,17
Claude McKay,201.9,12/1/2016,18
Claude McKay,415.5,1/1/2017,19
Claude McKay,473.1,2/1/2017,20
Claude McKay,348.2,3/1/2017,21
Claude McKay,257.3,4/1/2017,22
Claude McKay,238.4,5/1/2017,23
Claude McKay,132.7,6/1/2017,24
Claude McKay,109.7,7/1/2017,25
Claude McKay,112.8,8/1/2017,26
Claude McKay,199.6,9/1/2017,27
Claude McKay,243.9,10/1/2017,28
Claude McKay,268.9,11/1/2017,29
Claude McKay,210.9,12/1/2017,30
Claude McKay,307.9,1/1/2018,31
Claude McKay,474.3,2/1/2018,32
Claude McKay,327.7,3/1/2018,33
Claude McKay,287.7,4/1/2018,34
Claude McKay,217.0,5/1/2018,35
Claude McKay,130.3,6/1/2018,36
Claude McKay,102.7,7/1/2018,37
Claude McKay,109.1,8/1/2018,38
Claude McKay,178.9,9/1/2018,39
Claude McKay,227.1,10/1/2018,40
Claude McKay,217.6,11/1/2018,41
Claude McKay,177.6,12/1/2018,42
Claude McKay,230.5,1/1/2019,43
Claude McKay,399.9,2/1/2019,44
Claude McKay,280.6,3/1/2019,45
Claude McKay,288.5,4/1/2019,46
Claude McKay,184.2,5/1/2019,47
Claude McKay,133.0,6/1/2019,48
Claude McKay,133.4,7/1/2019,49
Claude McKay,119.2,8/1/2019,50
Claude McKay,171.9,9/1/2019,51
Claude McKay,217.9,10/1/2019,52
Claude McKay,225.7,11/1/2019,53
Claude McKay,190.5,12/1/2019,54
Claude McKay,250.4,1/1/2020,55
Claude McKay,541.0,2/1/2020,56
Claude McKay,263.3,3/1/2020,57
Claude McKay,241.0,4/1/2020,58
Claude McKay,217.6,5/1/2020,59
Claude McKay,275.4,6/1/2020,60
Claude McKay,189.2,7/1/2020,61
Claude McKay,171.4,8/1/2020,62
Claude McKay,216.0,9/1/2020,63
Claude McKay,239.5,10/1/2020,64
Claude McKay,224.1,11/1/2020,65
Claude McKay,219.2,12/1/2020,66
Claude McKay,233.0,1/1/2021,67
Claude McKay,418.1,2/1/2021,68
Claude McKay,332.6,3/1/2021,69
Claude McKay,251.3,4/1/2021,70
Claude McKay,228.9,5/1/2021,71
Claude McKay,169.3,6/1/2021,72
Claude McKay,147.7,7/1/2021,73
Claude McKay,143.6,8/1/2021,74
Claude McKay,193.5,9/1/2021,75
Claude McKay,216.3,10/1/2021,76
Claude McKay,200.5,11/1/2021,77
Claude McKay,171.9,12/1/2021,78
Claude McKay,234.7,1/1/2022,79
Claude McKay,414.6,2/1/2022,80
Claude McKay,390.5,3/1/2022,81
Colson Whitehead,58.6,7/1/2015,1
Colson Whitehead,54.6,8/1/2015,2
Colson Whitehead,63.9,9/1/2015,3
Colson Whitehead,65.3,10/1/2015,4
Colson Whitehead,71.3,11/1/2015,5
Colson Whitehead,53.4,12/1/2015,6
Colson Whitehead,58.5,1/1/2016,7
Colson Whitehead,60.9,2/1/2016,8
Colson Whitehead,61.4,3/1/2016,9
Colson Whitehead,64.4,4/1/2016,10
Colson Whitehead,55.5,5/1/2016,11
Colson Whitehead,53.5,6/1/2016,12
Colson Whitehead,63.3,7/1/2016,13
Colson Whitehead,1046.2,8/1/2016,14
Colson Whitehead,456.8,9/1/2016,15
Colson Whitehead,301.9,10/1/2016,16
Colson Whitehead,516.0,11/1/2016,17
